pxd	run	tissue_mlm	confidence_mlm	tissue_llm	is_agree	is_in_mlm_vocab	lin_similarity	uberon_distance	concordance_tier	mica_label	disease_state_llm	sample_source_llm
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-31a_170605040828	Ovary	0.0481	liver	False	True	0.2315	4.0	Distant Concordance (Organ System)	primordium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-31a_170605121743	Adipose tissue	0.05	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-32a	Placenta	0.0434	liver	False	True	0.3175	4.0	Distant Concordance (Organ System)	entire extraembryonic component	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-33a	Prostate	0.0414	liver	False	True	0.5557	4.0	Distant Concordance (Organ System)	endo-epithelium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-35a_170604182609	Lung	0.0445	liver	False	True	0.6776	4.0	Distant Concordance (Organ System)	simple columnar epithelium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-35a_170604193004	Adipose tissue	0.0574	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-35a_170605051300	Lung	0.0503	liver	False	True	0.6776	4.0	Distant Concordance (Organ System)	simple columnar epithelium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-36a_170605132233	Oviduct	0.0983	liver	False	True	0.2551	3.0	Distant Concordance (Organ System)	primordium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-37a	Adipose tissue	0.067	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-39a	Ovary	0.0457	liver	False	True	0.2315	4.0	Distant Concordance (Organ System)	primordium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-39a_170605061738	Adipose tissue	0.0554	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-39a_170605153215	Adipose tissue	0.0446	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-40a_170605163713	Lung	0.0575	liver	False	True	0.6776	4.0	Distant Concordance (Organ System)	simple columnar epithelium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-4a	Lung	0.0654	liver	False	True	0.6776	4.0	Distant Concordance (Organ System)	simple columnar epithelium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-5a	Lung	0.045	liver	False	True	0.6776	4.0	Distant Concordance (Organ System)	simple columnar epithelium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-7a	Lung	0.0835	liver	False	True	0.6776	4.0	Distant Concordance (Organ System)	simple columnar epithelium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-8a	Lung	0.0475	liver	False	True	0.6776	4.0	Distant Concordance (Organ System)	simple columnar epithelium	normal	healthy men
PXD010516	20170602_QEp1_Easy12-11_SoDo_SA_SFA-PUFA-mice-9a	Placenta	0.0455	liver	False	True	0.3175	4.0	Distant Concordance (Organ System)	entire extraembryonic component	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-1	Adipose tissue	0.1535	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-10	Adipose tissue	0.1466	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-11	Adipose tissue	0.1372	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-12	Adipose tissue	0.214	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-13	Adipose tissue	0.1962	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-14	Adipose tissue	0.1955	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-15	Adipose tissue	0.166	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-16	Adipose tissue	0.1652	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-17	Adipose tissue	0.1599	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-18	Adipose tissue	0.191	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-19	Adipose tissue	0.1833	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-1_180531015059	Adipose tissue	0.1872	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-2	Adipose tissue	0.1659	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-20	Adipose tissue	0.1751	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-21	Adipose tissue	0.1843	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-22	Adipose tissue	0.1828	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-23	Adipose tissue	0.1835	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-24	Adipose tissue	0.1563	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-25	Adipose tissue	0.2022	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-26	Adipose tissue	0.1791	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-27	Adipose tissue	0.1977	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-28	Adipose tissue	0.1726	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-29	Adipose tissue	0.1651	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-3	Adipose tissue	0.1761	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-30	Adipose tissue	0.1907	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-31	Adipose tissue	0.1887	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-32	Adipose tissue	0.1987	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-33	Adipose tissue	0.1771	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-34	Adipose tissue	0.187	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-35	Adipose tissue	0.167	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-36	Adipose tissue	0.1851	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-4	Adipose tissue	0.1627	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-5	Adipose tissue	0.1616	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-6	Adipose tissue	0.1773	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-7	Adipose tissue	0.1609	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-8	Adipose tissue	0.1593	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD010516	20180529_QX2_SoDo_QC_SA_EasyLC15_highlowfat-human-9	Adipose tissue	0.1541	liver	False	True	0.2736	5.0	True Conflict	mesenchymal stem cell	normal	healthy men
PXD011467	1	Esophagus	0.2176	uterus	False	False	0.1447	4.0	Distant Concordance (Organ System)	tube	pelvic organ prolapse; normal	uterine ligament tissue
PXD011467	10	Esophagus	0.2272	uterus	False	False	0.1447	4.0	Distant Concordance (Organ System)	tube	pelvic organ prolapse; normal	uterine ligament tissue
PXD011467	2	B-cells	0.053	uterus	False	False	0.071	6.0	True Conflict	cell	pelvic organ prolapse; normal	uterine ligament tissue
PXD011467	3	Esophagus	0.1395	uterus	False	False	0.1447	4.0	Distant Concordance (Organ System)	tube	pelvic organ prolapse; normal	uterine ligament tissue
PXD011467	4	Esophagus	0.0916	uterus	False	False	0.1447	4.0	Distant Concordance (Organ System)	tube	pelvic organ prolapse; normal	uterine ligament tissue
PXD011467	5	B-cells	0.0526	uterus	False	False	0.071	6.0	True Conflict	cell	pelvic organ prolapse; normal	uterine ligament tissue
PXD011467	6	Endometrium	0.0542	uterus	False	False	0.8494	2.0	Near-Agreement (Subpart / Secretome)	uterus	pelvic organ prolapse; normal	uterine ligament tissue
PXD011467	7	B-cells	0.0415	uterus	False	False	0.071	6.0	True Conflict	cell	pelvic organ prolapse; normal	uterine ligament tissue
PXD011467	8	Esophagus	0.081	uterus	False	False	0.1447	4.0	Distant Concordance (Organ System)	tube	pelvic organ prolapse; normal	uterine ligament tissue
PXD011467	9	Esophagus	0.2472	uterus	False	False	0.1447	4.0	Distant Concordance (Organ System)	tube	pelvic organ prolapse; normal	uterine ligament tissue
PXD012792	20171120_PGL1	Salivary gland	0.2797	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_PGL2	Salivary gland	0.3692	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_PGL3	Salivary gland	0.3069	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_PGR1	Salivary gland	0.3745	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_PGR2	Salivary gland	0.3335	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_PGR3	Salivary gland	0.4463	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_SGL1	Salivary gland	0.3368	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_SGL2	Salivary gland	0.3536	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_SGL3	Salivary gland	0.48	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_SGR1	Salivary gland	0.5121	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_SGR2	Salivary gland	0.4698	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20171120_SGR3	Salivary gland	0.4999	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_PGL1	Salivary gland	0.3979	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_PGL2	Salivary gland	0.3856	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_PGL3	Salivary gland	0.3843	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_PGR1	Salivary gland	0.3595	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_PGR2	Salivary gland	0.292	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_PGR3	Salivary gland	0.2843	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_SGL1	Salivary gland	0.4788	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_SGL2	Salivary gland	0.446	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_SGL3	Salivary gland	0.3565	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_SGR1	Salivary gland	0.5121	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_SGR2	Salivary gland	0.4585	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180110_SGR3	Salivary gland	0.4849	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_PGL1	Salivary gland	0.2803	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_PGL2	Salivary gland	0.2745	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_PGL3	Salivary gland	0.2583	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_PGR1	Esophagus	0.2568	saliva-secreting gland	False	False	0.4782	4.0	Distant Concordance (Organ System)	digestive system element	normal	dried saliva spot
PXD012792	20180202_PGR2	Esophagus	0.258	saliva-secreting gland	False	False	0.4782	4.0	Distant Concordance (Organ System)	digestive system element	normal	dried saliva spot
PXD012792	20180202_PGR3	Salivary gland	0.292	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_SGL1	Salivary gland	0.4283	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_SGL2	Salivary gland	0.4525	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_SGL3	Salivary gland	0.4705	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_SGR1	Salivary gland	0.4962	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_SGR2	Salivary gland	0.4798	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD012792	20180202_SGR3	Salivary gland	0.5111	saliva-secreting gland	True	False	1.0	0.0	Exact Match	saliva-secreting gland	normal	dried saliva spot
PXD022843	TMT_HS_sEV_G1_95min_frac10_20200113	Prostate	0.3366	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G1_95min_frac1_20200111	Prostate	0.2467	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G1_95min_frac2_20200111	Prostate	0.3595	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G1_95min_frac3_20200111	Prostate	0.4481	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G1_95min_frac4_20200111	Prostate	0.3695	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G1_95min_frac5_20200111	Prostate	0.1933	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G1_95min_frac6_20200111	Prostate	0.394	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G1_95min_frac7_20200111	Prostate	0.2102	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G1_95min_frac8_20200111	Prostate	0.3333	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G1_95min_frac9_20200113	Duodenum	0.1133	seminal vesicle	False	False	0.5219	5.0	Distant Concordance (Organ System)	secretion of exocrine gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac10_20200114	Prostate	0.3586	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac1_20200113	Prostate	0.4284	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac2_20200113	Prostate	0.2504	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac3_20200113	Prostate	0.4003	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac4_20200113	Prostate	0.3753	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac5_20200113	Prostate	0.1541	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac6_20200113	Prostate	0.2528	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac7_20200114	Prostate	0.1853	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac8_20200114	Prostate	0.2009	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G2_95min_frac9_20200114	Duodenum	0.1186	seminal vesicle	False	False	0.5219	5.0	Distant Concordance (Organ System)	secretion of exocrine gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac10_20200119	Prostate	0.3491	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac1_20200114	Prostate	0.2479	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac2_20200118	Prostate	0.3154	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac3_20200118	Prostate	0.3654	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac4_20200118	Prostate	0.3802	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac5_20200118	Prostate	0.3065	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac6_20200118	Prostate	0.4107	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac7_20200119	Prostate	0.2697	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac8_20200119	Prostate	0.2168	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_HS_sEV_G3_95min_frac9_20200119	Prostate	0.2096	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_phosph_HS_sEV_F1_20200119	Salivary gland	0.1112	seminal vesicle	False	False	0.5093	4.0	Distant Concordance (Organ System)	secretion of exocrine gland	normal; azoospermia	seminal plasma
PXD022843	TMT_phosph_HS_sEV_F2_20200119	Prostate	0.2111	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_phosph_HS_sEV_F3_20200119	Prostate	0.2502	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_phosph_HS_sEV_F4_20200119	Prostate	0.231	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD022843	TMT_phosph_HS_sEV_F5_20200119	Prostate	0.4115	seminal vesicle	False	False	0.8041	4.0	Near-Agreement (Subpart / Secretome)	male reproductive gland	normal; azoospermia	seminal plasma
PXD030804	sp_cotton_fraction10_IGP1_xin_20210101	Salivary gland	0.1447	testis	False	True	0.0849	4.0	Distant Concordance (Organ System)	embryo	normal	seminal plasma
PXD030804	sp_cotton_fraction10_IGP2_xin_20210101	Salivary gland	0.1141	testis	False	True	0.0849	4.0	Distant Concordance (Organ System)	embryo	normal	seminal plasma
PXD030804	sp_cotton_fraction10_IGP3_xin_20210101	Salivary gland	0.1272	testis	False	True	0.0849	4.0	Distant Concordance (Organ System)	embryo	normal	seminal plasma
PXD030804	sp_cotton_fraction11_IGP1_xin_20210101	Salivary gland	0.1161	testis	False	True	0.0849	4.0	Distant Concordance (Organ System)	embryo	normal	seminal plasma
PXD030804	sp_cotton_fraction11_IGP2_xin_20210101	Salivary gland	0.1232	testis	False	True	0.0849	4.0	Distant Concordance (Organ System)	embryo	normal	seminal plasma
PXD030804	sp_cotton_fraction11_IGP3_xin_20210101	Prostate	0.2024	testis	False	True	0.7307	4.0	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	seminal plasma
PXD030804	sp_cotton_fraction12_IGP1_xin_20210101	Prostate	0.2036	testis	False	True	0.7307	4.0	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	seminal plasma
PXD030804	sp_cotton_fraction12_IGP2_xin_20210101	Salivary gland	0.1022	testis	False	True	0.0849	4.0	Distant Concordance (Organ System)	embryo	normal	seminal plasma
PXD030804	sp_cotton_fraction12_IGP3_xin_20210101	Salivary gland	0.1233	testis	False	True	0.0849	4.0	Distant Concordance (Organ System)	embryo	normal	seminal plasma
PXD030804	sp_cotton_fraction1_IGP1_xin_20210101	Prostate	0.2495	testis	False	True	0.7307	4.0	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	seminal plasma
PXD030804	sp_cotton_fraction1_IGP2_xin_20210101	Prostate	0.2262	testis	False	True	0.7307	4.0	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	seminal plasma
PXD030804	sp_cotton_fraction1_IGP3_xin_20210101	Prostate	0.3924	testis	False	True	0.7307	4.0	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	seminal plasma
PXD030804	sp_cotton_fraction2_IGP2_xin_20210101	Prostate	0.243	testis	False	True	0.7307	4.0	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	seminal plasma
PXD030804	sp_cotton_fraction2_IGP3_xin_20210101	Thyroid	0.0768	testis	False	True	0.1798	4.0	Distant Concordance (Organ System)	primordium	normal	seminal plasma
PXD030804	sp_cotton_fraction2_IGP_1xin_20210101	Prostate	0.2061	testis	False	True	0.7307	4.0	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	seminal plasma
