pxd	run	organism	organism_source	tissue	tissue_source	disease	disease_source	cell_line	cell_line_source	material_type	material_type_source	sample_source	sample_source_source	cell_type	cell_type_source	is_human	is_healthy	has_cell_line	in_old_atlas	tissue_ambiguous
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S24	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S26	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S05	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S45	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S41	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S03	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S04	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S16	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S46	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S22	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S48	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S02	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S33	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S09	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S08	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S44	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S20	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S50	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S30	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S14_20230508212243	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S47	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S12	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S01	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S13	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S23	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S19	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S32	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S21	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S25	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S27	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S10	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S35	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S18	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S42	homo sapiens	hamlet	skeletal muscle	hamlet	normal	hamlet			tissue; single fibres	hamlet	muscle biopsy	hamlet	type ii muscle cell; type i muscle cell; skeletal muscle fiber	hamlet	True	True	False	False	False
PXD061877	QEplus042427	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042226	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042393	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042285	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042514	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042207	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042505	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042323	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042426	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042304	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042521	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042507	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042225	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042513	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042208	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042319	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042523	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042361	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042322	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042359	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042360	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042428	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042318	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042510	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042209	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042392	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042284	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042321	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042227	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042506	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042515	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042509	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042522	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042394	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD061877	QEplus042511	homo sapiens	hamlet	kidney	hamlet	normal	hamlet	hek293t cell	hamlet	cell line	hamlet	cell culture	hamlet	kidney cell	hamlet	True	True	True	False	False
PXD058173	BTP-SQJ-20240821-01-01	homo sapiens	hamlet													True	False	False	False	False
PXD063465	CCE20231027_Olivia_Luyties_DylanTaatjesLab_TMTPro16plex_f11_hfx1	homo sapiens	hamlet							cell culture	hamlet	human cells	hamlet			True	False	False	False	False
PXD063465	CCE20231027_Olivia_Luyties_DylanTaatjesLab_TMTPro16plex_f9_hfx1	homo sapiens	hamlet							cell culture	hamlet	human cells	hamlet			True	False	False	False	False
PXD063465	CCE20231027_Olivia_Luyties_DylanTaatjesLab_TMTPro16plex_f6_hfx1	homo sapiens	hamlet							cell culture	hamlet	human cells	hamlet			True	False	False	False	False
PXD063465	CCE20231027_Olivia_Luyties_DylanTaatjesLab_TMTPro16plex_f7_hfx1	homo sapiens	hamlet							cell culture	hamlet	human cells	hamlet			True	False	False	False	False
PXD063465	CCE20231027_Olivia_Luyties_DylanTaatjesLab_TMTPro16plex_f12_hfx1	homo sapiens	hamlet							cell culture	hamlet	human cells	hamlet			True	False	False	False	False
PXD063465	CCE20231027_Olivia_Luyties_DylanTaatjesLab_TMTPro16plex_f2_hfx1	homo sapiens	hamlet							cell culture	hamlet	human cells	hamlet			True	False	False	False	False
PXD063465	CCE20231027_Olivia_Luyties_DylanTaatjesLab_TMTPro16plex_f1_hfx1	homo sapiens	hamlet							cell culture	hamlet	human cells	hamlet			True	False	False	False	False
PXD063465	CCE20231027_Olivia_Luyties_DylanTaatjesLab_TMTPro16plex_f10_hfx1	homo sapiens	hamlet							cell culture	hamlet	human cells	hamlet			True	False	False	False	False
PXD057347	H3WT-104	mus musculus	hamlet	AMBIGUOUS:brain; testis	hamlet-multi	normal	hamlet			tissue	hamlet	mouse testis and brain	hamlet			False	True	False	False	True
PXD057347	pooled3	mus musculus	hamlet	AMBIGUOUS:brain; testis	hamlet-multi	normal	hamlet			tissue	hamlet	mouse testis and brain	hamlet			False	True	False	False	True
PXD057347	H3WT-101	mus musculus	hamlet	AMBIGUOUS:brain; testis	hamlet-multi	normal	hamlet			tissue	hamlet	mouse testis and brain	hamlet			False	True	False	False	True
PXD057347	H3WT-188	mus musculus	hamlet	AMBIGUOUS:brain; testis	hamlet-multi	normal	hamlet			tissue	hamlet	mouse testis and brain	hamlet			False	True	False	False	True
PXD057347	H3-mix5	mus musculus	hamlet	AMBIGUOUS:brain; testis	hamlet-multi	normal	hamlet			tissue	hamlet	mouse testis and brain	hamlet			False	True	False	False	True
PXD057347	H3WT-x	mus musculus	hamlet	AMBIGUOUS:brain; testis	hamlet-multi	normal	hamlet			tissue	hamlet	mouse testis and brain	hamlet			False	True	False	False	True
PXD057347	pooled2	mus musculus	hamlet	AMBIGUOUS:brain; testis	hamlet-multi	normal	hamlet			tissue	hamlet	mouse testis and brain	hamlet			False	True	False	False	True
PXD057347	pooled1	mus musculus	hamlet	AMBIGUOUS:brain; testis	hamlet-multi	normal	hamlet			tissue	hamlet	mouse testis and brain	hamlet			False	True	False	False	True
PXD064434	lu106790	homo sapiens	hamlet			neurofibromatosis type 1	hamlet			cell culture	hamlet	cell culture	hamlet	peripheral nervous system neuron	hamlet	True	False	False	False	False
PXD061285	mousebrain2-WT-CL47_T9AC2-rb1_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9-CL47-T9AC2-rb2_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-WT-CL47_TMEM9B-Proteintech-24331-1_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain3-Venus-CLCN3-CL47-GFP-RnDSystems-AF4240_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-KO-Tmem9-CL47-T9AC2-rb1_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-WT-CL47_T9AC2-rb1_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9BC2_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-KO-Tmem9-CL47-T9BC2_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9b-CL47-T9BC2_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-WT-CL47-T9BC2_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9AC2-rb1_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9AC2-gp1_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9BC1_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9AC2-rb2_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9-CL47-T9AC2-gp1_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9-CL47-T9ACt-rb2_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9AC2-gp1_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-Venus-CLCN3-CL47-GFP-Roche-11814460001_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9-CL47-T9AC2-rb2_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9b-CL47-T9B-Proteintech-24331-1_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-Venus-CLCN3-CL47-GFP-RnDSystems-AF4240_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-IgG-control-1_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-Venus-CLCN3-CL47-GFP-RnDSystems-AF4240_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9b-CL47-T9BC2_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9b-CL47-T9BC1_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain3-Venus-CLCN3-CL47-GFP-RnDSystems-AF4240_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9BC2_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9Bct-gp2_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-Venus-CLCN3-CL47-GFP-RnDSystems-AF4240_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9B-Proteintech-24331-1_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-KO-Tmem9-CL47-T9BC2_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-WT-CL47-T9BC2_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9-CL47-T9ACt-rb2_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-Venus-CLCN3-CL47-GFP-Roche-11814460001_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9b-CL47-T9B-Proteintech-24331-1_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-KO-Tmem9-CL47-TMEM9B-Proteintech-24331-1_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-KO-Tmem9-CL47-T9AC2-rb1_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9AC2-rb2_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9B-Proteintech-24331-1_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-KO-Tmem9-CL47-TMEM9B-Proteintech-24331-1_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9Act-rb2_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain2-WT-CL47_TMEM9B-Proteintech-24331-1_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-IgG-control-3_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-T9Act-rb2_u	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-WT-CL47-IgG-control-3_o	mus musculus	name	brain	name	healthy	name			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-Venus-CLCN3-CL47-GFP-Roche-11814460001_u	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
PXD061285	mousebrain-KO-Tmem9b-CL47-T9BC1_o	mus musculus	name	brain	name	normal	hamlet			tissue	hamlet	brain	hamlet	brain	hamlet	False	True	False	False	False
