pxd	run	tissue_mlm	confidence_mlm	tissue_llm	is_agree	is_in_mlm_vocab	lin_similarity	uberon_distance	concordance_tier	mica_label	disease_state_llm	sample_source_llm
PXD006401	10_FASP30k_2	Kidney	0.1956	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	10_HE2_2	Tonsil	0.2136	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	11_FASP30k_3	Kidney	0.2586	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	11_hematoxylin2_1	Tonsil	0.1792	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	12_FASP30k_4	Kidney	0.2042	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	12_hematoxylin2_2	Tonsil	0.2149	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	13_hemalaun2_1	Tonsil	0.1829	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	14_hemalaun2_2	Tonsil	0.2267	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	15_unstained2_1	Tonsil	0.2244	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	16_unstained2_2	Tonsil	0.1922	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	1_DTR1	Kidney	0.2506	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	1_HE1_1	Tonsil	0.1966	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	2_DTR2	Kidney	0.259	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	2_HE1_2	Tonsil	0.2495	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	3_DTR3	Kidney	0.2671	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	3_hematoxylin1_1	Tonsil	0.2489	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	4_DTR4	Kidney	0.214	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	4_hematoxylin1_2	Tonsil	0.1913	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	5_FASP10k_1	Kidney	0.2081	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	5_hemalaun1_1	Tonsil	0.239	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	6_FASP10k_2	Kidney	0.2326	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	6_hemalaun1_2	Tonsil	0.2215	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD006401	7_FASP10k_3	Kidney	0.1596	tonsil; kidney	True	True	1.0	0	Exact Match	kidney	normal	
PXD006401	9_HE2_1	Tonsil	0.2417	tonsil; kidney	True	True	1.0	0	Exact Match	tonsil	normal	
PXD007515	556_SP_01-rerun	Prostate	0.4164	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	556_SP_02-rerun	Prostate	0.404	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	556_cells_01-rerun	Prostate	0.3786	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	556_cells_02-rerun	Prostate	0.3842	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	556_tissue_01	Testis	0.2893	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	556_tissue_02	Testis	0.1691	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Cells_556_01	Prostate	0.3697	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Cells_556_02	Prostate	0.3892	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Cells_556_03	Prostate	0.3911	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Cells_IgG_01	Prostate	0.1865	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Cells_IgG_02	Prostate	0.1955	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Cells_IgG_03	Prostate	0.1816	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	DPEP_PH95_A	Bone marrow	0.1684	testis	False	True	0.0935	5	True Conflict	embryo	normal	testis; semen
PXD007515	IgG_SP_01_new-rerun	Prostate	0.428	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	IgG_SP_02_new-rerun	Prostate	0.4154	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	IgG_cells_01_new-rerun	Prostate	0.3749	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	IgG_cells_02_new-rerun	Prostate	0.3782	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	IgG_tissue_01	Testis	0.2468	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	IgG_tissue_02	Testis	0.2358	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	SP_556_03	Prostate	0.3688	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	SP_IgG_01	Prostate	0.3609	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	SP_IgG_02	Prostate	0.4191	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	SP_IgG_03	Prostate	0.3834	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Sulfo_SP_01	Prostate	0.4122	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Sulfo_SP_02	Prostate	0.4102	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Sulfo_cells_01	Prostate	0.381	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Sulfo_cells_02	Prostate	0.3253	testis	False	True	0.7307	4	Near-Agreement (Subpart / Secretome)	male reproductive system	normal	testis; semen
PXD007515	Sulfo_tissue_01	Testis	0.2776	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Sulfo_tissue_02	Testis	0.2551	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	TEX101_Expi_Band20K	Esophagus	0.1687	testis	False	True	0.0753	5	True Conflict	anatomical system	normal	testis; semen
PXD007515	TEX101_Expi_Band29K	Bone marrow	0.1462	testis	False	True	0.0935	5	True Conflict	embryo	normal	testis; semen
PXD007515	TEX101_Expi_Band35K	Monocytes	0.1372	testis	False	True	0.0888	5	True Conflict	embryo	normal	testis; semen
PXD007515	Tissue_229_01	Testis	0.2124	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Tissue_229_02	Testis	0.3236	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Tissue_229_03	Testis	0.3524	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Tissue_556_01	Testis	0.3941	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Tissue_556_02	Testis	0.3157	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Tissue_556_03	Testis	0.4285	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Tissue_IgG_01	Testis	0.2872	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Tissue_IgG_02	Testis	0.2332	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007515	Tissue_IgG_03	Testis	0.246	testis	True	True	1.0	0	Exact Match	testis	normal	testis; semen
PXD007921	Experiment1_TMT_10plex_BRP_IMAC	Bone marrow	0.2267	blood	False	False	0.7688	2	Near-Agreement (Subpart / Secretome)	hematopoietic system	normal	healthy donors
PXD007921	Experiment1_TMT_10plex_pY	Bone marrow	0.1778	blood	False	False	0.7688	2	Near-Agreement (Subpart / Secretome)	hematopoietic system	normal	healthy donors
PXD007921	Experiment2_TMT_10plex_BRP_IMAC	Bone marrow	0.1707	blood	False	False	0.7688	2	Near-Agreement (Subpart / Secretome)	hematopoietic system	normal	healthy donors
PXD007921	Experiment2_TMT_10plex_pY	Bone marrow	0.1798	blood	False	False	0.7688	2	Near-Agreement (Subpart / Secretome)	hematopoietic system	normal	healthy donors
PXD007921	Experiment3_TMT_10plex_BRP_IMAC	Testis	0.1835	blood	False	False	0.2126	5	True Conflict	primordium	normal	healthy donors
PXD007921	Experiment3_TMT_10plex_pY	Bone marrow	0.1543	blood	False	False	0.7688	2	Near-Agreement (Subpart / Secretome)	hematopoietic system	normal	healthy donors
PXD008217	2007-10a_z225	Salivary gland	0.2796	dental plaque	False	False	0.408	3	Distant Concordance (Organ System)	mouth	normal	dental calculus
PXD008217	2007-14_Z584	Bone marrow	0.2059	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD008217	2007-18_Z578	Ovary	0.1578	dental plaque	False	False	0.0733	5	True Conflict	embryo	normal	dental calculus
PXD008217	2007-22c_z222	Bone marrow	0.1882	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD008217	2007-24-1_z221	Bone marrow	0.2059	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD008217	2007-24-2_z220	Bone marrow	0.1853	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD008217	2007-24-3_z226	Bone marrow	0.2555	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD008217	2007-25_Z579	Bone marrow	0.193	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD008217	2007-27_Z583	Bone marrow	0.1941	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD008217	20171208_10_autoQC01_Injection_Blank	Bone marrow	0.2469	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD008217	20171208_12_autoQC01	Bone marrow	0.2066	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD008217	20171208_18_autoQC01_Injection_Blank	Bone marrow	0.1744	dental plaque	False	False	0.1384	5	True Conflict	presumptive structure	normal	dental calculus
PXD009500	GEN8134A10RW3_B2	Kidney	0.0993	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A10RW4_B2	Kidney	0.0997	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A11RW3_C2	Kidney	0.0924	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A11RW4_C2	Lung	0.0851	bone marrow	False	True	0.3044	5	True Conflict	anatomical collection	normal	bone marrow aspirates
PXD009500	GEN8134A12RW3_D2	Bone marrow	0.1283	bone marrow	True	True	1.0	0	Exact Match	bone marrow	normal	bone marrow aspirates
PXD009500	GEN8134A12RW4_D2	Bone marrow	0.1528	bone marrow	True	True	1.0	0	Exact Match	bone marrow	normal	bone marrow aspirates
PXD009500	GEN8134A13RW3_E2	Kidney	0.1015	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A13RW4_E2	Kidney	0.1122	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A14RW3_F2	Kidney	0.1079	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A14RW4_F2	Kidney	0.1075	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A15RW3_G2	Kidney	0.0946	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A15RW4_G2	Kidney	0.0933	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A16RW3_H2	Lung	0.0893	bone marrow	False	True	0.3044	5	True Conflict	anatomical collection	normal	bone marrow aspirates
PXD009500	GEN8134A16RW4_H2	Kidney	0.0989	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A17RW3_A3	Kidney	0.0879	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A17RW4_A3	Bone marrow	0.0919	bone marrow	True	True	1.0	0	Exact Match	bone marrow	normal	bone marrow aspirates
PXD009500	GEN8134A18RW3_B3	Bone marrow	0.1404	bone marrow	True	True	1.0	0	Exact Match	bone marrow	normal	bone marrow aspirates
PXD009500	GEN8134A18RW4_B3	Bone marrow	0.1698	bone marrow	True	True	1.0	0	Exact Match	bone marrow	normal	bone marrow aspirates
PXD009500	GEN8134A1RW3_A1	Kidney	0.1101	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A1RW4_A1	Kidney	0.1078	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A2RW3_B1	Kidney	0.114	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A2RW4_B1	Kidney	0.1226	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A3RW3_C1	Kidney	0.1062	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A3RW4_C1	Kidney	0.1005	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A4RW3_D1	Kidney	0.0893	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A4RW4_D1	Kidney	0.0844	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A5RW3_E1	Kidney	0.0924	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A5RW4_E1	Endometrium	0.0826	bone marrow	False	True	0.1516	4	Distant Concordance (Organ System)	connective tissue	normal	bone marrow aspirates
PXD009500	GEN8134A6RW3_F1	Bone marrow	0.2142	bone marrow	True	True	1.0	0	Exact Match	bone marrow	normal	bone marrow aspirates
PXD009500	GEN8134A6RW4_F1	Bone marrow	0.2045	bone marrow	True	True	1.0	0	Exact Match	bone marrow	normal	bone marrow aspirates
PXD009500	GEN8134A7RW3_G1	Kidney	0.1175	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A7RW4_G1	Kidney	0.107	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A8RW3_H1	Kidney	0.1019	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A8RW4_H1	Kidney	0.1068	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009500	GEN8134A9RW3_A2	Bone marrow	0.1143	bone marrow	True	True	1.0	0	Exact Match	bone marrow	normal	bone marrow aspirates
PXD009500	GEN8134A9RW4_A2	Kidney	0.0947	bone marrow	False	True	0.3601	4	Distant Concordance (Organ System)	skeletal element	normal	bone marrow aspirates
PXD009565	011613-Oetzi1051L-TFE-OGE-03	Bone marrow	0.1749	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	011613-Oetzi1051L-TFE-OGE-04	Bone marrow	0.207	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	011613-Oetzi1051L-TFE-OGE-06	Bone marrow	0.2003	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	011613-Oetzi1051L-TFE-OGE-09	Bone marrow	0.1956	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	011613-Oetzi1051L-TFE-OGE-10	Bone marrow	0.198	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	011613-Oetzi1051L-TFE-OGE-12	Bone marrow	0.1687	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	011613-Oetzi1051L-TFE-OGE-13	Bone marrow	0.1876	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	011613-Oetzi1051L-TFE-OGE-22	Bone marrow	0.1603	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	011613-Oetzi1051L-TFE-OGE-23	Bone marrow	0.1571	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	011613-Oetzi1051L-TFE-OGE-24	Bone marrow	0.1273	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	012313-Oetzi1051M-TFE-OGE-08	Bone marrow	0.2003	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	012313-Oetzi1051M-TFE-OGE-11	Bone marrow	0.2003	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	012313-Oetzi1051M-TFE-OGE-13	Bone marrow	0.1846	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	012313-Oetzi1051M-TFE-OGE-14	Bone marrow	0.1846	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	012313-Oetzi1051M-TFE-OGE-21_130128175204	Bone marrow	0.2022	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	012313-Oetzi1051M-TFE-OGE-23	Bone marrow	0.1684	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	012313-Oetzi1051M-TFE-OGE-23_130128234252	Bone marrow	0.1893	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-08	Bone marrow	0.2003	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-09	Bone marrow	0.2006	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-10	Bone marrow	0.2056	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-11	Bone marrow	0.1949	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-12	Bone marrow	0.1616	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-13	Bone marrow	0.1807	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-14	Bone marrow	0.205	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-22	Bone marrow	0.1853	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-23	Bone marrow	0.1848	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	013113-Oetzi1054L-TFE-OGE-24	Bone marrow	0.2068	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	020213-Oetzi1054M-TFE-OGE-10	Bone marrow	0.1369	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	020213-Oetzi1054M-TFE-OGE-13	Bone marrow	0.1793	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	020213-Oetzi1054M-TFE-OGE-22	Bone marrow	0.1926	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	020213-Oetzi1054M-TFE-OGE-23	Bone marrow	0.1786	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	020213-Oetzi1054M-TFE-OGE-24	Bone marrow	0.2108	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_1AB	Bone marrow	0.133	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_1CD	Bone marrow	0.1804	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_1EF	Bone marrow	0.1674	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_1GH	Ovary	0.1103	stomach	False	True	0.0916	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_2AB	Bone marrow	0.1698	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_2CD	Bone marrow	0.1753	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_2GH	Bone marrow	0.1527	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_3EF	Bone marrow	0.1877	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_3GH	Bone marrow	0.1701	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_4AB	Bone marrow	0.1737	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_4EF	Bone marrow	0.1601	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_5AB	Bone marrow	0.1758	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid1_5CD	Bone marrow	0.1709	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_5EF	Bone marrow	0.1696	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_5GH	Bone marrow	0.1708	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_6AB	Bone marrow	0.1958	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_6CD	Bone marrow	0.1792	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_6EF	Bone marrow	0.181	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_7AB	Bone marrow	0.1701	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_7GH	Bone marrow	0.1756	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_8AB	Bone marrow	0.1857	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_8CD	Bone marrow	0.1826	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_8EF	Bone marrow	0.1816	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1051lipid2_9AB	Bone marrow	0.1857	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_1AB	Bone marrow	0.1596	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_1EF	Bone marrow	0.1698	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_1GH	Bone marrow	0.1751	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_2CD	Bone marrow	0.1811	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_2EF	Bone marrow	0.1751	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_2GH	Bone marrow	0.165	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_3AB	Bone marrow	0.171	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_3CD	Bone marrow	0.1816	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_3GH	Bone marrow	0.1888	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_4AB	Bone marrow	0.1233	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_4CD	Bone marrow	0.1595	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_4EF	Bone marrow	0.1648	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid1_5AB	Bone marrow	0.171	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid2_5EF	Bone marrow	0.1697	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid2_5GH	Bone marrow	0.1748	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid2_6AB	Bone marrow	0.1763	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid2_6CD	Bone marrow	0.1748	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
PXD009565	050312_Otzi_1054lipid2_6GH	Bone marrow	0.2067	stomach	False	True	0.1006	5	True Conflict	anatomical system	normal	stomach content samples
