source_file,source_shard,age,cell_line,cell_type,developmental_stage,disease_state,material_type,sample_source,sex,species,tissue,biological_confidence_overall,biological_confidence_evidence_score,biological_confidence_completeness,biological_confidence_format_score,biological_replicate,experimental_design,factor_value,number_of_biological_replicates,number_of_fractions,number_of_samples,number_of_technical_replicates,technical_replicate,technology_type,experimental_design_confidence_overall,experimental_design_confidence_evidence_score,experimental_design_confidence_completeness,experimental_design_confidence_format_score,acquisition_method,alkylation_concentration,alkylation_reagent,cleavage_agent,collision_energy,enrichment_method,fractionation_method,fragmentation_method,instrument,ionization_type,labeling,mass_analyzer,ptm,reduction_concentration,reduction_reagent,technical_confidence_overall,technical_confidence_evidence_score,technical_confidence_completeness,technical_confidence_format_score
PXD008003,shard_3,"{'value': 'three-month old', 'ontology_name': False}","[{'value': 'HEK', 'ontology_name': 'HEK293'}, {'value': 'HeLa', 'ontology_name': 'HeLa cell'}, {'value': 'U2OS', 'ontology_name': False}]","[{'value': 'kidney cell', 'ontology_name': 'kidney cell'}, {'value': 'cervical adenocarcinoma cell', 'ontology_name': 'uterine cervix squamous cell'}, {'value': 'osteosarcoma cell', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","[{'value': 'normal', 'ontology_name': 'normal'}, {'value': 'cervical adenocarcinoma', 'ontology_name': 'cervical adenocarcinoma'}]","[{'value': 'cell line', 'ontology_name': False}, {'value': 'tissue', 'ontology_name': False}]","[{'value': 'cell culture', 'ontology_name': 'cell culture'}, {'value': 'mouse tissue', 'ontology_name': False}]","{'value': 'male', 'ontology_name': False}","[{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}, {'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}]","[{'value': 'kidney', 'ontology_name': 'kidney'}, {'value': 'spleen', 'ontology_name': 'spleen'}, {'value': 'skeletal muscle', 'ontology_name': False}, {'value': 'liver', 'ontology_name': 'liver'}, {'value': 'lung', 'ontology_name': 'lung'}, {'value': 'brain', 'ontology_name': 'brain'}, {'value': 'heart', 'ontology_name': 'heart'}, {'value': 'testis', 'ontology_name': 'testis'}]",0.926,0.907,0.862,1.0,"[{'value': '3', 'ontology_name': False}, {'value': '5', 'ontology_name': False}]","[{'value': 'treated vs control', 'ontology_name': False}, {'value': 'cross-sectional', 'ontology_name': False}]","[{'value': 'heat stress', 'ontology_name': False}, {'value': 'proteasomal inhibition', 'ontology_name': False}, {'value': 'tissue', 'ontology_name': False}]","[{'value': '3', 'ontology_name': False}, {'value': '5', 'ontology_name': False}]","{'value': '6', 'ontology_name': False}","[{'value': '3', 'ontology_name': False}, {'value': '5', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}",0.923,0.9,0.867,1.0,"{'value': 'unknown', 'ontology_name': False}","[{'value': '5 mM', 'ontology_name': False}, {'value': '5 mM', 'ontology_name': False}]","{'value': 'chloroacetamide', 'ontology_name': False}","[{'value': 'Lys-C', 'ontology_name': False}, {'value': 'Asp-N', 'ontology_name': False}, {'value': 'trypsin', 'ontology_name': False}, {'value': 'Glu-C', 'ontology_name': False}, {'value': 'wild-type alpha-lytic protease', 'ontology_name': False}]","{'value': '25', 'ontology_name': False}","[{'value': 'affinity', 'ontology_name': False}, {'value': 'antibody', 'ontology_name': False}]","{'value': 'high-pH', 'ontology_name': False}","{'value': 'HCD', 'ontology_name': False}","{'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}","{'value': 'nanoESI', 'ontology_name': False}","{'value': 'label-free', 'ontology_name': False}","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'sumoylated lysine', 'ontology_name': 'sumoylated lysine'}, {'value': 'phosphorylation', 'ontology_name': 'Phospho'}]","{'value': '5 mM', 'ontology_name': False}","{'value': 'TCEP', 'ontology_name': False}",0.886,0.791,0.955,1.0
PXD009317,shard_3,"{'value': 'unknown', 'ontology_name': False}","{'value': 'Flp-In T-Rex 293 cells', 'ontology_name': '293-derived cell'}","[{'value': 'fibroblast', 'ontology_name': 'fibroblast'}, {'value': 'fibroblast', 'ontology_name': 'fibroblast'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'Global developmental delay', 'ontology_name': 'developmental delay with or without intellectual impairment or behavioral abnormalities'}","{'value': 'primary cells', 'ontology_name': False}","[{'value': 'cell culture', 'ontology_name': 'cell culture'}, {'value': 'patient skin biopsy', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'skin', 'ontology_name': 'zone of skin'}, {'value': 'skin', 'ontology_name': 'zone of skin'}]",0.853,0.871,0.588,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'case vs control', 'ontology_name': False}","{'value': 'control vs patient', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'bottom-up proteomics', 'ontology_name': False}",0.767,0.8,0.333,1.0,"[{'value': 'DDA', 'ontology_name': False}, {'value': 'Shotgun proteomics', 'ontology_name': False}, {'value': 'Gel-based experiment', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","{'value': 'trypsin', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}","{'value': 'nanoESI', 'ontology_name': False}","{'value': 'label-free', 'ontology_name': False}","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}, {'value': 'trimethyl-L-arginine', 'ontology_name': 'trimethyl-L-arginine'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}, {'value': 'monomethylated residue', 'ontology_name': 'monomethylated residue'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}",0.837,0.815,0.65,1.0
PXD009367,shard_3,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'HL-60', 'ontology_name': 'HL-60 cell'}, {'value': 'A549', 'ontology_name': False}]","[{'value': 'promyelocytic leukemia cell', 'ontology_name': 'promyelocyte'}, {'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}]","{'value': 'unknown', 'ontology_name': False}","[{'value': 'acute promyelocytic leukemia', 'ontology_name': 'acute promyelocytic leukemia'}, {'value': 'lung carcinoma', 'ontology_name': 'lung carcinoma'}]","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'blood', 'ontology_name': 'blood'}, {'value': 'lung', 'ontology_name': 'lung'}]",0.825,0.806,0.611,1.0,"{'value': '3', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'treatment, condition', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': 'Shotgun proteomics', 'ontology_name': False}",0.878,0.844,0.778,1.0,"[{'value': 'DDA', 'ontology_name': False}, {'value': 'Shotgun proteomics', 'ontology_name': False}]","{'value': '200 mM', 'ontology_name': False}","[{'value': 'iodoacetamide', 'ontology_name': False}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': False}]","[{'value': 'Trypsin', 'ontology_name': False}, {'value': 'Lys-C', 'ontology_name': False}]","[{'value': '35%', 'ontology_name': False}, {'value': '27%', 'ontology_name': False}]","{'value': 'phosphopeptide-enriched', 'ontology_name': False}","{'value': 'SCX', 'ontology_name': False}","[{'value': 'HCD', 'ontology_name': False}, {'value': 'high energy collision dissociation', 'ontology_name': False}]","[{'value': 'Orbitrap Fusion Tribrid', 'ontology_name': 'Orbitrap Fusion'}, {'value': 'QExactive HF', 'ontology_name': 'Q Exactive HF'}, {'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}]","[{'value': 'nanoelectrospray ionization', 'ontology_name': False}, {'value': 'nanoelectrospray ionization source', 'ontology_name': False}]","[{'value': 'label-free', 'ontology_name': False}, {'value': 'SILAC', 'ontology_name': False}]","[{'value': 'Orbitrap', 'ontology_name': False}, {'value': 'Q Exactive', 'ontology_name': False}]","[{'value': 'carbamido-methyl', 'ontology_name': 'iodoacetamide derivatized glutamic acid'}, {'value': 'phosphorylation', 'ontology_name': 'Phospho'}, {'value': 'oxidation', 'ontology_name': 'Oxidation'}, {'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'phosphorylated residue', 'ontology_name': 'phosphorylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]","{'value': '100 mM', 'ontology_name': False}","{'value': 'TCEP', 'ontology_name': False}",0.968,0.937,1.0,1.0
PXD009453,shard_3,"{'value': 'unknown', 'ontology_name': False}","{'value': 'HepG2', 'ontology_name': 'Hep G2 cell'}","[{'value': 'hepatocyte', 'ontology_name': 'hepatocyte'}, {'value': 'hepatocyte', 'ontology_name': 'hepatocyte'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'liver', 'ontology_name': 'liver'}, {'value': 'liver', 'ontology_name': 'liver'}]",0.809,0.819,0.5,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","[{'value': 'GalNAc-T2 loss', 'ontology_name': False}, {'value': 'MMP9 treatment', 'ontology_name': False}, {'value': 'neutrophil elastase treatment', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Shotgun proteomics', 'ontology_name': False}",0.8,0.818,0.455,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'Orbitrap Fusion ETD', 'ontology_name': 'Orbitrap Fusion ETD'}, {'value': 'LTQ Orbitrap Velos', 'ontology_name': 'LTQ Orbitrap Velos'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'terminal amine isotopic labeling of substrates (TAILS)', 'ontology_name': False}","[{'value': 'Orbitrap', 'ontology_name': False}, {'value': 'Ion Trap', 'ontology_name': False}]","[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'O-(N-acetylamino)hexosyl-L-serine', 'ontology_name': 'O-(N-acetylamino)hexosyl-L-serine'}, {'value': 'O-(N-acetylamino)hexosyl-L-threonine', 'ontology_name': 'O-(N-acetylamino)hexosyl-L-threonine'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}",0.88,0.96,0.5,1.0
PXD010124,shard_3,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'HEK293T', 'ontology_name': 'HEK293T cell'}, {'value': 'MIA-Pa-Ca-2', 'ontology_name': 'MIA PaCa-2 cell'}, {'value': 'SW13', 'ontology_name': False}, {'value': 'Drosophila S2 cells', 'ontology_name': 'Schneider’s   Drosophila Line 2 cell'}]","[{'value': 'kidney cell', 'ontology_name': 'kidney cell'}, {'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}, {'value': 'osteosarcoma cell', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'normal', 'ontology_name': 'normal'}","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'female and male', 'ontology_name': False}","[{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}, {'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}, {'value': 'Rattus norvegicus', 'ontology_name': 'Rattus norvegicus'}]","[{'value': 'kidney', 'ontology_name': 'kidney'}, {'value': 'prostate', 'ontology_name': 'prostate gland'}, {'value': 'bone', 'ontology_name': False}]",0.83,0.765,0.739,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}",0.794,0.944,0.111,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': '10 mM', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","[{'value': 'trypsin', 'ontology_name': False}, {'value': 'trypsin', 'ontology_name': False}]","{'value': '28%', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'strong cation exchange', 'ontology_name': False}","{'value': 'HCD', 'ontology_name': False}","[{'value': 'LTQ Orbitrap Elite', 'ontology_name': 'Orbitrap Elite'}, {'value': 'LTQ Orbitrap Elite', 'ontology_name': 'Orbitrap Elite'}, {'value': 'Thermo Scientific Fusion', 'ontology_name': 'Orbitrap Fusion'}]","[{'value': 'electrospray ionization', 'ontology_name': False}, {'value': 'electrospray ionization', 'ontology_name': False}]","{'value': 'label-free', 'ontology_name': False}","[{'value': 'Orbitrap', 'ontology_name': False}, {'value': 'Orbitrap', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': '5 mM', 'ontology_name': False}","[{'value': 'Tris(2-carboxyethyl)phosphine hydrochloride', 'ontology_name': False}, {'value': 'TCEP', 'ontology_name': False}]",0.919,0.924,0.857,0.952
PXD011152,shard_3,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'T cell', 'ontology_name': 'T cell'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Cervix carcinoma', 'ontology_name': 'cervical carcinoma'}","{'value': 'tissue', 'ontology_name': False}","{'value': 'cervical tumor tissue', 'ontology_name': 'uterine cervix'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'Lymph node', 'ontology_name': 'lymph node'}, {'value': 'cervix', 'ontology_name': False}]",0.857,0.9,0.533,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': '26', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'targeted proteomics', 'ontology_name': False}",0.8,0.911,0.222,1.0,"[{'value': 'PRM', 'ontology_name': False}, {'value': 'SRM/MRM', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}","{'value': 'ESI', 'ontology_name': False}","{'value': 'label-free', 'ontology_name': False}","{'value': 'Orbitrap', 'ontology_name': False}","{'value': 'No PTMs are included in the dataset', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}",0.853,0.931,0.438,1.0
PXD011309,shard_3,"[{'value': '71 (59–83)', 'ontology_name': False}, {'value': '70 (62–78)', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'adult', 'ontology_name': False}","[{'value': 'Aortic aneurysm', 'ontology_name': 'aortic aneurysm'}, {'value': 'abdominal aortic aneurysm', 'ontology_name': 'abdominal aortic aneurysm'}, {'value': 'normal', 'ontology_name': 'normal'}]","[{'value': 'biofluid', 'ontology_name': False}, {'value': 'plasma', 'ontology_name': False}]","[{'value': 'patient plasma', 'ontology_name': 'blood plasma'}, {'value': 'healthy donor plasma', 'ontology_name': False}]","{'value': 'male', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'blood', 'ontology_name': 'blood'}, {'value': 'abdominal aorta', 'ontology_name': 'abdominal aorta'}]",0.872,0.865,0.7,1.0,"[{'value': '12', 'ontology_name': False}, {'value': '8', 'ontology_name': False}]","{'value': 'case vs control', 'ontology_name': False}","{'value': 'AAA vs control', 'ontology_name': False}","{'value': '20', 'ontology_name': False}","{'value': '18', 'ontology_name': False}","{'value': '20', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","{'value': 'Shotgun proteomics', 'ontology_name': False}",0.92,0.84,1.0,1.0,"[{'value': 'DDA', 'ontology_name': False}, {'value': 'Shotgun proteomics', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'cysteine methylthiolation', 'ontology_name': False}","{'value': 'trypsin', 'ontology_name': False}","[{'value': 'NCE 35 +/− 25%', 'ontology_name': False}, {'value': 'NCE 30 +/− 25%', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'SCX', 'ontology_name': False}","{'value': 'HCD', 'ontology_name': False}","[{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}, {'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}]","{'value': 'ESI', 'ontology_name': False}","[{'value': 'TMT', 'ontology_name': False}, {'value': 'TMT', 'ontology_name': False}]","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'methionine oxidation', 'ontology_name': 'L-methionine sulfone'}, {'value': 'cysteine methylthiolation', 'ontology_name': 'methylthiolated residue'}, {'value': 'TMT6plex-126 reporter+balance reagent acylated residue', 'ontology_name': 'TMT6plex-126 reporter+balance reagent acylated residue'}]","{'value': '0.1 mM DTT', 'ontology_name': False}","{'value': 'DTT', 'ontology_name': False}",0.936,0.91,0.905,1.0
PXD046500,shard_3,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'HeLa', 'ontology_name': 'HeLa cell'}, {'value': 'HEK293T', 'ontology_name': 'HEK293T cell'}]","[{'value': 'Epithelial cell', 'ontology_name': 'epithelial cell'}, {'value': 'kidney epithelial cell', 'ontology_name': 'kidney epithelial cell'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'normal', 'ontology_name': 'normal'}","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'cervix', 'ontology_name': False}, {'value': 'kidney', 'ontology_name': 'kidney'}]",0.853,0.871,0.588,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'RID-WT vs RID-CA', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'bottom-up proteomics', 'ontology_name': False}",0.811,0.889,0.333,1.0,"{'value': 'data-dependent acquisition mode', 'ontology_name': False}","{'value': '20 mM iodoacetamide', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","{'value': 'trypsin', 'ontology_name': False}","{'value': '28%', 'ontology_name': False}","{'value': 'streptavidin', 'ontology_name': False}","{'value': 'SCX', 'ontology_name': False}","{'value': 'HCD', 'ontology_name': False}","{'value': 'Q Exactive HF-X Hybrid Quadrupole-Orbitrap mass spectrometer', 'ontology_name': 'Q Exactive GC Orbitrap'}","{'value': 'ESI', 'ontology_name': False}","{'value': 'SILAC', 'ontology_name': False}","{'value': 'Orbitrap', 'ontology_name': False}","{'value': 'carbamidomethylation', 'ontology_name': 'Carbamidomethyl'}","{'value': '10 mM DTT', 'ontology_name': False}","{'value': 'DTT', 'ontology_name': False}",0.91,0.82,1.0,1.0
PXD047864,shard_3,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'adipocytes', 'ontology_name': 'adipocyte'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Type 2 diabetes mellitus', 'ontology_name': 'type 2 diabetes mellitus'}","{'value': 'tissue', 'ontology_name': False}","{'value': 'mouse tissue', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}","[{'value': 'White adipose tissue', 'ontology_name': 'white adipose tissue'}, {'value': 'Kidney', 'ontology_name': 'kidney'}, {'value': 'Brain', 'ontology_name': 'brain'}]",0.866,0.931,0.5,1.0,"{'value': '5', 'ontology_name': False}","{'value': 'dose response', 'ontology_name': False}","{'value': 'ABD-110', 'ontology_name': False}","{'value': '5', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': '40', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Bottom-up proteomics', 'ontology_name': False}",0.856,0.844,0.667,1.0,"{'value': 'Data-dependent acquisition', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Orbitrap Eclipse', 'ontology_name': 'Orbitrap Eclipse'}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'Dimethyl Labeling', 'ontology_name': False}, {'value': 'TMT', 'ontology_name': False}]","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}",0.894,1.0,0.471,1.0
PXD051723,shard_3,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'A549', 'ontology_name': False}, {'value': 'GAMG', 'ontology_name': False}, {'value': 'HEK293', 'ontology_name': 'HEK293'}, {'value': 'HeLa', 'ontology_name': 'HeLa cell'}, {'value': 'HepG2', 'ontology_name': 'Hep G2 cell'}, {'value': 'K562', 'ontology_name': 'K562 cl.6 cell'}, {'value': 'MCF7', 'ontology_name': 'MCF7 cell'}, {'value': 'RKO', 'ontology_name': False}, {'value': 'U2OS', 'ontology_name': False}, {'value': 'LnCap', 'ontology_name': 'LNCaP cell'}, {'value': 'Jurkat', 'ontology_name': 'JURKAT cell'}]","[{'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}, {'value': 'T cell', 'ontology_name': 'T cell'}, {'value': 'myeloid cell', 'ontology_name': 'myeloid cell'}, {'value': 'hepatocyte', 'ontology_name': 'hepatocyte'}, {'value': 'kidney cell', 'ontology_name': 'kidney cell'}]","{'value': 'adult', 'ontology_name': False}","{'value': 'normal', 'ontology_name': 'normal'}","{'value': 'cell culture', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'lung', 'ontology_name': 'lung'}, {'value': 'breast', 'ontology_name': 'breast'}, {'value': 'kidney', 'ontology_name': 'kidney'}, {'value': 'liver', 'ontology_name': 'liver'}, {'value': 'cervix', 'ontology_name': False}, {'value': 'blood', 'ontology_name': 'blood'}, {'value': 'colon', 'ontology_name': 'colon'}, {'value': 'bone', 'ontology_name': False}, {'value': 'prostate', 'ontology_name': 'prostate gland'}]",0.867,0.8,0.833,1.0,"{'value': '3', 'ontology_name': False}","{'value': 'cross-sectional', 'ontology_name': False}","{'value': 'cell line', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '6', 'ontology_name': False}","{'value': '11', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","{'value': 'shotgun proteomics', 'ontology_name': False}",0.906,0.811,1.0,1.0,"{'value': 'DDA', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'trypsin', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'SCX', 'ontology_name': False}","{'value': 'HCD', 'ontology_name': False}","[{'value': 'LTQ Orbitrap Velos', 'ontology_name': 'LTQ Orbitrap Velos'}, {'value': 'LTQ-Orbitrap Velos', 'ontology_name': 'LTQ Orbitrap Velos'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'SILAC', 'ontology_name': False}","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'methionine oxidation', 'ontology_name': 'L-methionine sulfone'}, {'value': 'N-terminal acetylation', 'ontology_name': 'mono N-acetylated residue'}, {'value': 'carbamidomethyl cysteine', 'ontology_name': 'S-carboxamidomethyl-L-cysteine'}, {'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}]","{'value': '0.1 m dithiothreitol', 'ontology_name': False}","{'value': 'dithiothreitol', 'ontology_name': False}",0.905,0.916,0.737,1.0
