source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD054317	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Diploid cell', 'ontology_name': 'diploid cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Disease free', 'ontology_name': False}	{'value': 'Cell culture', 'ontology_name': False}	{'value': 'Cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens (human)', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.871	1.0	0.357	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'senescent vs proliferating', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}	0.783	0.833	0.333	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Eclipse', 'ontology_name': 'Orbitrap Eclipse'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Label free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	{'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.873	0.987	0.4	1.0
PXD054449	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'HT-1080', 'ontology_name': 'HT-1080 cell'}	{'value': 'fibrosarcoma', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'fibrosarcoma', 'ontology_name': 'fibrosarcoma'}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.829	0.886	0.429	1.0	{'value': '5', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '5', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'mass spectrometry-based proteomics', 'ontology_name': False}	0.861	0.989	0.333	1.0	{'value': 'Data-independent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Astral', 'ontology_name': 'Orbitrap Astral'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	{'value': 'No PTMs are included in the dataset', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.83	0.927	0.333	1.0
PXD054681	shard_4	{'value': 'unknown', 'ontology_name': False}	[{'value': 'A549', 'ontology_name': False}, {'value': 'H1299', 'ontology_name': 'NCI-H1299 cell'}, {'value': 'H1581', 'ontology_name': False}, {'value': 'H2227', 'ontology_name': False}]	{'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Lung adenocarcinoma', 'ontology_name': 'lung adenocarcinoma'}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'lung', 'ontology_name': 'lung'}	0.776	0.718	0.588	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'Bhallataka taila treatment', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'TMT-based quantitative proteomics', 'ontology_name': False}	0.789	0.844	0.333	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Fusion', 'ontology_name': 'Orbitrap Fusion'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'TMT', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.884	0.994	0.438	1.0
PXD054972	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'hereditary autosomal recessive spastic paraplegia', 'ontology_name': 'hereditary spastic paraplegia 5A'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.829	1.0	0.143	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'bottom-up proteomics', 'ontology_name': False}, {'value': 'data-dependent acquisition', 'ontology_name': False}]	0.84	1.0	0.2	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Fusion Lumos', 'ontology_name': 'Orbitrap Fusion Lumos'}	{'value': 'ESI', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.878	0.956	0.5	1.0
PXD055242	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'adult', 'ontology_name': False}	{'value': 'Chronic obstructive pulmonary disease', 'ontology_name': 'chronic obstructive pulmonary disease'}	{'value': 'biofluid', 'ontology_name': False}	{'value': 'patient serum', 'ontology_name': 'serum'}	{'value': 'male', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'blood', 'ontology_name': 'blood'}	0.846	0.864	0.571	1.0	{'value': '30', 'ontology_name': False}	{'value': 'case vs control', 'ontology_name': False}	{'value': 'COPD vs normal vs asymptomatic', 'ontology_name': False}	{'value': '30', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '30', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Data-independent acquisition; Bottom-up proteomics', 'ontology_name': False}	0.794	0.722	0.667	1.0	[{'value': 'DIA', 'ontology_name': False}, {'value': 'PRM', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Fusion', 'ontology_name': 'Orbitrap Fusion'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.861	0.922	0.5	1.0
PXD055566	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Saccharomyces cerevisiae', 'ontology_name': 'Saccharomyces cerevisiae'}, {'value': 'Saccharomyces cerevisiae', 'ontology_name': 'Saccharomyces cerevisiae'}]	{'value': 'unknown', 'ontology_name': False}	0.827	1.0	0.133	1.0	{'value': '3', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'hydroxyurea (HU) stress', 'ontology_name': False}	{'value': '3', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '6', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'LiP-MS', 'ontology_name': False}	0.883	0.9	0.667	1.0	[{'value': 'SWATH MS', 'ontology_name': False}, {'value': 'Data-independent acquisition', 'ontology_name': False}, {'value': 'Data-dependent acquisition', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Orbitrap Fusion Lumos', 'ontology_name': 'Orbitrap Fusion Lumos'}, {'value': 'Orbitrap Eclipse', 'ontology_name': 'Orbitrap Eclipse'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	{'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.872	0.944	0.5	1.0
PXD055775	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'normal', 'ontology_name': 'normal'}	{'value': 'cell culture', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.839	0.964	0.286	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'bottom-up proteomics', 'ontology_name': False}	0.817	0.944	0.222	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'phosphorylated residue', 'ontology_name': 'phosphorylated residue'}, {'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.85	0.912	0.471	1.0
PXD055956	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'hematopoietic stem and progenitor cells', 'ontology_name': 'hematopoietic stem cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}	{'value': 'unknown', 'ontology_name': False}	0.857	1.0	0.286	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'case vs control', 'ontology_name': False}	{'value': 'Gas5 lncRNA interactors', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}	0.789	0.844	0.333	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Fusion Lumos', 'ontology_name': 'Orbitrap Fusion Lumos'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'phosphorylated residue', 'ontology_name': 'phosphorylated residue'}, {'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.862	0.935	0.471	1.0
PXD056061	shard_4	{'value': 'unknown', 'ontology_name': False}	[{'value': 'HaCaT', 'ontology_name': 'immortal keratinocyte cell line cell'}, {'value': 'HaCaT', 'ontology_name': 'immortal keratinocyte cell line cell'}]	{'value': 'Keratinocyte', 'ontology_name': 'keratinocyte'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'skin', 'ontology_name': 'zone of skin'}	0.88	0.973	0.467	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'treatment', 'ontology_name': False}	{'value': '7', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '36', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'bottom-up proteomics', 'ontology_name': False}	0.861	0.9	0.556	1.0	[{'value': 'DDA', 'ontology_name': False}, {'value': 'Data-dependent acquisition', 'ontology_name': False}]	{'value': '55 mM', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'trypsin', 'ontology_name': False}	{'value': '27 V', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'higher energy collisional dissociation', 'ontology_name': False}	[{'value': 'QExactive Plus', 'ontology_name': 'Q Exactive Plus'}, {'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}]	{'value': 'ESI', 'ontology_name': False}	[{'value': 'label-free', 'ontology_name': False}, {'value': 'MS1 intensity based label-free quantification method', 'ontology_name': False}]	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'Acetylation of protein ntermini', 'ontology_name': False}, {'value': 'carbamidomethylation of cysteine residues', 'ontology_name': 'iodoacetic acid derivatized amino-terminal residue'}, {'value': 'oxidation of methionine residues', 'ontology_name': 'L-methionine sulfone'}, {'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': '10 mM', 'ontology_name': False}	{'value': 'dithiothreitol', 'ontology_name': False}	0.925	0.886	0.909	1.0
PXD056096	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Fibroblast', 'ontology_name': 'fibroblast'}, {'value': 'Mesenchymal cell', 'ontology_name': 'mesenchymal cell'}, {'value': 'Kidney cell', 'ontology_name': 'kidney cell'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'Renal fibrosis', 'ontology_name': 'renal fibrosis'}	{'value': 'in vitro model system', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'kidney', 'ontology_name': 'kidney'}	0.878	0.956	0.5	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'time course', 'ontology_name': False}	{'value': 'TGF-Î² stimulation time points', 'ontology_name': False}	{'value': '7', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '7', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'bottom-up proteomics', 'ontology_name': False}	0.8	0.778	0.556	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Fusion Lumos', 'ontology_name': 'Orbitrap Fusion Lumos'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'TMT', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'TMT6plex-126 reporter+balance reagent acylated residue', 'ontology_name': 'TMT6plex-126 reporter+balance reagent acylated residue'}, {'value': 'phosphorylated residue', 'ontology_name': 'phosphorylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.891	0.994	0.471	1.0
PXD056168	shard_4	{'value': 'unknown', 'ontology_name': False}	[{'value': 'NIH3T3', 'ontology_name': 'Swiss-3T3 cell'}, {'value': 'NIH3T3', 'ontology_name': 'Swiss-3T3 cell'}]	{'value': 'fibroblast', 'ontology_name': 'fibroblast'}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'hepatocellular carcinoma', 'ontology_name': 'hepatocellular carcinoma'}, {'value': 'transformation', 'ontology_name': 'neoplasm'}]	{'value': 'cell culture', 'ontology_name': False}	[{'value': 'transgenic mouse', 'ontology_name': False}, {'value': 'cell culture', 'ontology_name': 'cell culture'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}	[{'value': 'spleen', 'ontology_name': 'spleen'}, {'value': 'liver', 'ontology_name': 'liver'}, {'value': 'muscle', 'ontology_name': False}, {'value': 'kidney', 'ontology_name': 'kidney'}, {'value': 'heart', 'ontology_name': 'heart'}]	0.912	0.957	0.667	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'bottom-up proteomics', 'ontology_name': False}	0.817	0.944	0.222	1.0	[{'value': 'DDA', 'ontology_name': False}, {'value': 'Data-dependent acquisition', 'ontology_name': False}]	{'value': '10 mM', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'trypsin', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'IMAC', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}, {'value': 'Q Exactive HFX', 'ontology_name': 'Q Exactive HF-X'}]	{'value': 'nanoESI', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'carbamidomethylation', 'ontology_name': 'Carbamidomethyl'}, {'value': 'oxidation of methionines', 'ontology_name': 'L-methionine sulfone'}, {'value': 'deamidation', 'ontology_name': False}, {'value': 'N-terminal acetylation', 'ontology_name': 'mono N-acetylated residue'}, {'value': 'phosphorylation', 'ontology_name': 'Phospho'}, {'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'phosphorylated residue', 'ontology_name': 'phosphorylated residue'}, {'value': 'deamidated residue', 'ontology_name': 'deamidated residue'}]	{'value': '5 mM', 'ontology_name': False}	{'value': 'dithiothreitol', 'ontology_name': False}	0.933	0.917	0.875	1.0
PXD056194	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'cell line', 'ontology_name': False}, {'value': 'cell culture', 'ontology_name': False}]	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.827	0.947	0.267	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'shotgun proteomics', 'ontology_name': False}	0.778	0.911	0.111	1.0	{'value': 'DDA', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'TMT', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'TMT6plex-126 reporter+balance reagent acylated residue', 'ontology_name': 'TMT6plex-126 reporter+balance reagent acylated residue'}, {'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'deaminated residue', 'ontology_name': 'deaminated residue'}, {'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.871	0.932	0.526	1.0
PXD056281	shard_4	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'polycystic kidney disease', 'ontology_name': 'polycystic kidney disease'}	{'value': 'cell culture', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'kidney', 'ontology_name': 'kidney'}	0.85	0.929	0.429	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'healthy vs diseased', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'bottom-up proteomics', 'ontology_name': False}	0.811	0.889	0.333	1.0	[{'value': 'Data-dependent acquisition', 'ontology_name': False}, {'value': 'DDA', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}	{'value': 'ESI', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.858	0.894	0.556	1.0
